BN_341	BN_342	BN_343	BN_344
ENSRNOG00000046660	82	51	267	88
ENSRNOG00000046662	19	33	23	11
ENSRNOG00000046663	54	57	37	26
ENSRNOG00000046667	17	4	3	3
ENSRNOG00000046683	656	688	573	325
ENSRNOG00000046696	42	42	170	66
ENSRNOG00000046698	2690	2389	1479	987
ENSRNOG00000046699	343	436	330	174
ENSRNOG00000046700	275	351	170	129
ENSRNOG00000046727	31912	33913	19032	14175
ENSRNOG00000046741	928	1089	600	502
ENSRNOG00000046745	168	191	122	90
ENSRNOG00000046763	604	598	209	177
ENSRNOG00000046769	532	514	300	197
ENSRNOG00000046791	6	4	4	0
ENSRNOG00000046794	2040	2301	5025	3617
ENSRNOG00000046799	8736	8453	4820	3062
ENSRNOG00000046803	15	5	4	2
ENSRNOG00000046829	9051	10230	7734	5047
ENSRNOG00000046834	1154377	1545521	1117370	724501
ENSRNOG00000046836	286	260	1504	833
ENSRNOG00000046839	4	10	3	4
ENSRNOG00000046845	62	59	143	83
ENSRNOG00000046848	5	3	2	0
ENSRNOG00000046850	12	12	11	6
ENSRNOG00000046858	2	3	2	0
ENSRNOG00000046864	1308	1163	5555	2985
ENSRNOG00000046871	253	174	183	89
ENSRNOG00000046874	1876	1851	1095	794
ENSRNOG00000046883	2144	2088	1428	1028
ENSRNOG00000046889	39060	45583	26997	19225
ENSRNOG00000046890	12495	11226	30734	19277
ENSRNOG00000046891	502	613	331	208
ENSRNOG00000046905	191	236	192	113
ENSRNOG00000046912	396	436	199	139
ENSRNOG00000046918	515	522	331	211
ENSRNOG00000046922	907	1011	568	321
ENSRNOG00000046941	21	19	8	18
ENSRNOG00000046946	5	14	4	1
ENSRNOG00000046949	5	5	0	3
ENSRNOG00000046955	193	204	167	86
ENSRNOG00000046958	14	12	8	5
ENSRNOG00000046969	226	191	175	93
ENSRNOG00000046972	22	29	14	4
ENSRNOG00000046980	87	91	39	27
ENSRNOG00000046983	28	42	13	17
ENSRNOG00000046984	264	251	259	121
ENSRNOG00000047005	659	1040	511	322
ENSRNOG00000047011	0	0	4	3
ENSRNOG00000047014	323	241	214	212
ENSRNOG00000047019	114	140	72	55
ENSRNOG00000047023	56664	63376	27294	17914
ENSRNOG00000047027	11	40	15	3
ENSRNOG00000047028	19	35	12	10
ENSRNOG00000047035	214	247	112	63
ENSRNOG00000047045	26	34	34	10
ENSRNOG00000047052	1676	1708	1001	624
ENSRNOG00000047053	462	477	300	228
ENSRNOG00000047061	2	3	2	0
ENSRNOG00000047077	20	27	83	59
ENSRNOG00000047088	3160	4058	2035	1590
ENSRNOG00000047089	481	494	568	379
ENSRNOG00000047098	1329	1533	715	499
ENSRNOG00000047100	38	18	9	12
ENSRNOG00000047106	397	425	421	332
ENSRNOG00000047115	1206	1272	907	699
ENSRNOG00000047118	454	494	667	494
ENSRNOG00000047123	508	429	412	291
ENSRNOG00000047132	46	56	24	17
ENSRNOG00000047133	183	176	101	87
ENSRNOG00000047134	669	797	419	297
ENSRNOG00000047137	1485	1586	972	670
ENSRNOG00000047145	159	228	129	87
ENSRNOG00000047162	3	10	17	6
ENSRNOG00000047171	398	425	227	164
ENSRNOG00000047179	15075	15015	12241	7038
ENSRNOG00000047185	1615	2010	1053	704
ENSRNOG00000047191	9	5	0	1
ENSRNOG00000047194	72	76	165	96
ENSRNOG00000047198	349	475	234	192
ENSRNOG00000047204	0	1	3	2
ENSRNOG00000047211	20	9	5	7
ENSRNOG00000047213	180	228	112	68
ENSRNOG00000047218	70	76	60	28
ENSRNOG00000047219	362	327	1351	879
ENSRNOG00000047229	174	135	81	63
ENSRNOG00000047230	3	1	0	1
ENSRNOG00000047234	0	3	1	1
ENSRNOG00000047235	835	936	549	407
ENSRNOG00000047246	327	358	217	144
ENSRNOG00000047247	2612	2338	2219	1116
ENSRNOG00000047250	972	1101	508	430
ENSRNOG00000047257	178	136	108	58
ENSRNOG00000047261	16	9	12	3
ENSRNOG00000047276	7	1	19	10
ENSRNOG00000047287	2320	2971	1595	1118
ENSRNOG00000047296	1053	1070	612	364
ENSRNOG00000047300	4	3	2	0
ENSRNOG00000047302	31	25	9	9
ENSRNOG00000047303	240	227	185	81
ENSRNOG00000047306	2290	2911	2477	1547
ENSRNOG00000047307	46	47	59	35
ENSRNOG00000047308	15	25	21	8
ENSRNOG00000047309	437	389	246	159
ENSRNOG00000047314	1489	1729	3855	1785
ENSRNOG00000047319	257	250	155	143
ENSRNOG00000047321	5973	6029	3580	2560
ENSRNOG00000047322	104	101	74	41
ENSRNOG00000047327	167	217	356	249
ENSRNOG00000047329	1027	1090	483	399
ENSRNOG00000047339	2008	1901	1125	736
ENSRNOG00000047349	62	80	46	27
ENSRNOG00000047356	11	17	8	2
ENSRNOG00000047363	25	26	18	13
ENSRNOG00000047367	21	35	25	15
ENSRNOG00000047369	33	16	3	2
ENSRNOG00000047374	10855	11180	6858	4357
ENSRNOG00000047393	22288	29945	13570	9964
ENSRNOG00000047394	1384	1482	1196	992
ENSRNOG00000047427	337	262	164	110
ENSRNOG00000047439	97	94	75	42
ENSRNOG00000047447	14	0	6	6
ENSRNOG00000047450	4	10	4	3
ENSRNOG00000047453	382	363	683	530
ENSRNOG00000047454	13	6	3	2
ENSRNOG00000047456	140	135	70	65
ENSRNOG00000047457	353	329	442	195
ENSRNOG00000047459	4610	5071	5278	2454
ENSRNOG00000047464	6	9	32	37
ENSRNOG00000047473	4	7	9	4
ENSRNOG00000047476	194	228	127	82
ENSRNOG00000047491	1	0	20	0
ENSRNOG00000047493	18875	15363	9274	7332
ENSRNOG00000047499	681	684	577	308
ENSRNOG00000047503	176219	145470	115854	66695
ENSRNOG00000047505	4	5	8	1
ENSRNOG00000047513	944	995	469	364
ENSRNOG00000047517	249	234	165	86
ENSRNOG00000047520	10	1	1	0
ENSRNOG00000047526	112	97	87	34
ENSRNOG00000047531	24	26	12	7
ENSRNOG00000047534	3	11	2	3
ENSRNOG00000047535	48	60	32	26
ENSRNOG00000047545	3	2	1	0
ENSRNOG00000047560	18	27	37	19
ENSRNOG00000047563	839	948	489	405
ENSRNOG00000047571	25	26	37	27
ENSRNOG00000047574	10	5	12	3
ENSRNOG00000047575	201	180	453	318
ENSRNOG00000047578	240	305	165	129
ENSRNOG00000047581	3	8	4	2
ENSRNOG00000047594	4	17	6	9
ENSRNOG00000047598	1047	969	757	380
ENSRNOG00000047599	12	26	15	6
ENSRNOG00000047604	16	14	24	24
ENSRNOG00000047605	4006	4056	2940	1998
ENSRNOG00000047606	197	280	435	254
ENSRNOG00000047611	2753	3524	1816	1746
ENSRNOG00000047620	561	637	320	242
ENSRNOG00000047625	221	238	153	79
ENSRNOG00000047628	2443	2600	1487	926
ENSRNOG00000047631	12	24	14	5
ENSRNOG00000047647	5	13	8	2
ENSRNOG00000047656	2917	2940	2175	1194
ENSRNOG00000047657	38	42	36	20
ENSRNOG00000047671	1	4	1	0
ENSRNOG00000047697	173	380	249	119
ENSRNOG00000047699	135	96	65	58
ENSRNOG00000047706	6245	5372	4093	1973
ENSRNOG00000047708	13092	11936	7780	5240
ENSRNOG00000047712	13	2	4	1
ENSRNOG00000047714	2392	2008	2042	1024
ENSRNOG00000047730	3	0	5	2
ENSRNOG00000047734	16	17	31	27
ENSRNOG00000047739	6	3	2	0
ENSRNOG00000047741	77	53	156	90
ENSRNOG00000047746	305019	294360	425538	254118
ENSRNOG00000047748	0	8	4	0
ENSRNOG00000047756	871	968	631	399
ENSRNOG00000047761	788	791	489	382
ENSRNOG00000047768	1072	968	2648	1279
ENSRNOG00000047780	5	13	10	10
ENSRNOG00000047781	396	369	622	367
ENSRNOG00000047782	9	10	4	5
ENSRNOG00000047783	1	1	0	3
ENSRNOG00000047796	903	915	620	393
ENSRNOG00000047799	190	206	120	90
ENSRNOG00000047800	243	337	212	151
ENSRNOG00000047816	5797	5540	2783	1682
ENSRNOG00000047817	2	2	1	0
ENSRNOG00000047821	2157	2481	1615	1186
ENSRNOG00000047836	0	4	23	0
ENSRNOG00000047843	3344	1214	1321	848
ENSRNOG00000047853	956	1035	650	429
ENSRNOG00000047860	139	112	71	49
ENSRNOG00000047867	1	6	6	3
ENSRNOG00000047873	15	13	9	16
ENSRNOG00000047874	1274	1294	1172	779
ENSRNOG00000047880	39	33	20	13
ENSRNOG00000047884	60	90	201	209
ENSRNOG00000047894	3	24	32	13
ENSRNOG00000047895	192	203	116	108
ENSRNOG00000047896	629	702	908	541
ENSRNOG00000047905	1338	1316	1278	856
ENSRNOG00000047922	82	111	56	39
ENSRNOG00000047924	1	2	3	0
ENSRNOG00000047931	11860	17235	8770	6930
ENSRNOG00000047934	214	230	167	129
ENSRNOG00000047939	11	2	2	1
ENSRNOG00000047940	30	41	66	22
ENSRNOG00000047945	18743	73150	33363	26206
ENSRNOG00000047948	9	9	6	6
ENSRNOG00000047951	3	2	2	0
ENSRNOG00000047957	65	49	33	23
ENSRNOG00000047967	1176	631	417	218
ENSRNOG00000047969	4	6	4	2
ENSRNOG00000047970	272	302	152	119
ENSRNOG00000047977	52	63	40	20
ENSRNOG00000047984	1353	1522	793	609
ENSRNOG00000047986	37985	69057	92601	76090
ENSRNOG00000047988	769	788	530	324
ENSRNOG00000048017	29	116	352	85
ENSRNOG00000048025	354	354	208	131
ENSRNOG00000048039	12	9	4	7
ENSRNOG00000048043	203	216	192	81
ENSRNOG00000048050	48	50	78	63
ENSRNOG00000048061	1230	1237	677	469
ENSRNOG00000048062	17	20	22	9
ENSRNOG00000048070	15	120	57	8
ENSRNOG00000048082	214	398	108	86
ENSRNOG00000048088	430	520	478	192
ENSRNOG00000048101	113	149	75	58
ENSRNOG00000048113	150	176	72	50
ENSRNOG00000048114	3780	3088	2044	1181
ENSRNOG00000048121	34	28	20	9
ENSRNOG00000048122	48	19	18	11
ENSRNOG00000048138	67	96	47	19
ENSRNOG00000048152	8846	9773	5377	4161
ENSRNOG00000048159	26	22	22	8
ENSRNOG00000048161	61	69	54	33
ENSRNOG00000048164	1891	1910	1107	755
ENSRNOG00000048166	58	76	52	24
ENSRNOG00000048167	17	53	33	21
ENSRNOG00000048169	1	2	0	2
ENSRNOG00000048172	2	2	1	0
ENSRNOG00000048174	9584	9554	7157	4728
ENSRNOG00000048182	18	35	58	19
ENSRNOG00000048187	12	4	5	1
ENSRNOG00000048190	39	50	43	17
ENSRNOG00000048193	20	39	14	11
ENSRNOG00000048195	108	101	132	102
ENSRNOG00000048205	2385	2336	1574	941
ENSRNOG00000048215	347	500	409	157
ENSRNOG00000048222	138	163	90	45
ENSRNOG00000048226	144	134	127	78
ENSRNOG00000048237	226	192	267	206
ENSRNOG00000048242	827	883	524	319
ENSRNOG00000048250	73	55	47	22
ENSRNOG00000048256	98	100	468	342
ENSRNOG00000048258	774	821	543	402
ENSRNOG00000048264	750	695	934	326
ENSRNOG00000048275	5578	4957	3299	2319
ENSRNOG00000048277	647	688	448	327
ENSRNOG00000048282	1487	1510	818	517
ENSRNOG00000048288	352	489	399	343
ENSRNOG00000048297	533	569	1584	1235
ENSRNOG00000048309	1111	1278	686	458
ENSRNOG00000048315	976	1375	693	548
ENSRNOG00000048317	92	87	506	251
ENSRNOG00000048320	5609	5457	3808	2338
ENSRNOG00000048342	2478	2600	1596	1082
ENSRNOG00000048356	9	11	12	5
ENSRNOG00000048371	293	241	151	74
ENSRNOG00000048384	10	15	6	6
ENSRNOG00000048394	26	22	20	4
ENSRNOG00000048411	232	277	228	85
ENSRNOG00000048425	439	68	61	32
ENSRNOG00000048431	79	119	103	36
ENSRNOG00000048433	38	52	41	26
ENSRNOG00000048441	852	1076	661	409
ENSRNOG00000048449	1034	1180	1314	593
ENSRNOG00000048450	3	6	4	0
ENSRNOG00000048468	1	3	1	0
ENSRNOG00000048472	85	180	50	58
ENSRNOG00000048478	20	20	7	10
ENSRNOG00000048487	446	350	399	195
ENSRNOG00000048495	854	849	359	295
ENSRNOG00000048506	175	163	126	54
ENSRNOG00000048509	488	443	316	220
ENSRNOG00000048541	10	1	4	8
ENSRNOG00000048553	181	164	95	68
ENSRNOG00000048567	16	23	10	15
ENSRNOG00000048576	412	200	93	107
ENSRNOG00000048577	94	107	58	42
ENSRNOG00000048580	147	165	104	80
ENSRNOG00000048617	407	489	634	523
ENSRNOG00000048622	2095	1845	1235	691
ENSRNOG00000048636	64	54	39	18
ENSRNOG00000048651	5	3	2	1
ENSRNOG00000048682	1597	1752	1001	770
ENSRNOG00000048686	8	11	1	3
ENSRNOG00000048699	5	3	1	0
ENSRNOG00000048704	20	12	3	4
ENSRNOG00000048708	246	339	191	152
ENSRNOG00000048712	121	189	93	62
ENSRNOG00000048718	187	166	113	65
ENSRNOG00000048719	697	656	1644	1231
ENSRNOG00000048723	18283	19567	15572	9726
ENSRNOG00000048733	528	645	445	229
ENSRNOG00000048736	338	319	184	111
ENSRNOG00000048738	42	38	26	24
ENSRNOG00000048747	2969	3033	1412	1007
ENSRNOG00000048762	19	13	13	0
ENSRNOG00000048765	6	5	1	0
ENSRNOG00000048771	27	63	27	13
ENSRNOG00000048800	1570	1745	1162	725
ENSRNOG00000048812	19425	16343	11977	6694
ENSRNOG00000048817	21	21	23	26
ENSRNOG00000048818	13	10	8	3
ENSRNOG00000048831	250	217	168	63
ENSRNOG00000048834	1905	2623	1403	831
ENSRNOG00000048838	36	33	31	20
ENSRNOG00000048843	866	783	474	262
ENSRNOG00000048848	612	508	1931	1202
ENSRNOG00000048849	104	136	59	38
ENSRNOG00000048861	207	188	126	67
ENSRNOG00000048870	157	120	102	60
ENSRNOG00000048874	19521	15333	8519	5212
ENSRNOG00000048878	1709	1581	3602	2699
ENSRNOG00000048881	57	48	27	19
ENSRNOG00000048888	1	2	0	14
ENSRNOG00000048891	751	775	528	327
ENSRNOG00000048897	154	66	73	34
ENSRNOG00000048898	25	23	79	41
ENSRNOG00000048910	33	18	26	8
ENSRNOG00000048914	69	78	41	27
ENSRNOG00000048915	249	242	153	68
ENSRNOG00000048924	420	419	417	174
ENSRNOG00000048932	696	642	1488	871
ENSRNOG00000048951	767	875	623	340
ENSRNOG00000048961	7	7	8	0
ENSRNOG00000048969	1939	2100	1131	764
ENSRNOG00000048978	163	154	81	80
ENSRNOG00000048980	51	50	78	55
ENSRNOG00000048981	3623	4029	1945	1482
ENSRNOG00000048989	1564	1830	753	643
ENSRNOG00000048990	5	5	0	0
ENSRNOG00000049009	14	22	51	33
ENSRNOG00000049019	137	138	85	53
ENSRNOG00000049024	18	11	16	7
ENSRNOG00000049028	193	184	132	59
ENSRNOG00000049033	220	337	231	95
ENSRNOG00000049034	60	50	69	36
ENSRNOG00000049045	34	78	16	17
ENSRNOG00000049052	278	294	161	136
ENSRNOG00000049053	3	3	6	1
ENSRNOG00000049056	49	160	215	192
ENSRNOG00000049057	639	614	527	311
ENSRNOG00000049062	24	35	53	31
ENSRNOG00000049063	84	93	86	44
ENSRNOG00000049075	2140	3460	1215	919
ENSRNOG00000049083	400	370	399	335
ENSRNOG00000049088	236	281	150	129
ENSRNOG00000049096	86	94	93	40
ENSRNOG00000049110	200	197	162	106
ENSRNOG00000049115	189	181	137	76
ENSRNOG00000049121	576	742	347	253
ENSRNOG00000049123	3	1	3	0
ENSRNOG00000049127	1317	1309	884	646
ENSRNOG00000049128	669	810	429	326
ENSRNOG00000049137	102	140	65	58
ENSRNOG00000049142	1170	1239	680	521
ENSRNOG00000049162	13	12	9	10
ENSRNOG00000049177	134	167	93	53
ENSRNOG00000049179	4	2	2	1
ENSRNOG00000049181	329	320	653	432
ENSRNOG00000049198	215	200	208	66
ENSRNOG00000049203	209	177	113	53
ENSRNOG00000049215	70	64	47	28
ENSRNOG00000049219	1011	950	2079	1280
ENSRNOG00000049221	948	784	3172	1601
ENSRNOG00000049223	601	693	1678	1321
ENSRNOG00000049232	656	660	296	219
ENSRNOG00000049235	323	321	182	146
ENSRNOG00000049236	28	15	27	23
ENSRNOG00000049244	3158	2575	1519	1150
ENSRNOG00000049259	229	278	139	135
ENSRNOG00000049270	64	55	43	26
ENSRNOG00000049281	1102	1153	867	522
ENSRNOG00000049282	273	242	103	55
ENSRNOG00000049299	81	124	104	60
ENSRNOG00000049302	1251	1190	691	502
ENSRNOG00000049303	7183	9137	5281	2637
ENSRNOG00000049308	976	985	671	418
ENSRNOG00000049326	122	94	86	45
ENSRNOG00000049336	5	11	5	0
ENSRNOG00000049361	121	152	86	36
ENSRNOG00000049370	20	16	13	9
ENSRNOG00000049378	2029	1978	1090	732
ENSRNOG00000049385	311	364	958	473
ENSRNOG00000049402	41	48	31	25
ENSRNOG00000049410	6	0	4	2
ENSRNOG00000049425	452	605	364	206
ENSRNOG00000049426	460	536	217	156
ENSRNOG00000049430	897	878	613	366
ENSRNOG00000049437	5	3	2	1
ENSRNOG00000049452	9	22	14	4
ENSRNOG00000049464	131140	72870	60748	40684
ENSRNOG00000049471	1632	1076	787	416
ENSRNOG00000049484	2783	2629	7330	4365
ENSRNOG00000049489	10	22	19	19
ENSRNOG00000049496	43	44	17	13
ENSRNOG00000049497	2867	3030	3854	2754
ENSRNOG00000049498	47	50	35	22
ENSRNOG00000049499	2	2	1	2
ENSRNOG00000049505	227	262	126	85
ENSRNOG00000049507	717	762	469	301
ENSRNOG00000049511	643	631	337	204
ENSRNOG00000049517	334	358	255	157
ENSRNOG00000049531	3230	3009	1815	1153
ENSRNOG00000049552	112	84	90	53
ENSRNOG00000049560	23726	39759	161427	92469
ENSRNOG00000049575	20	38	26	13
ENSRNOG00000049584	13	5	7	5
ENSRNOG00000049590	171	162	306	211
ENSRNOG00000049604	1685	1990	971	649
ENSRNOG00000049605	2	6	50	0
ENSRNOG00000049614	88	96	74	37
ENSRNOG00000049615	4	0	1	0
ENSRNOG00000049622	131	145	273	179
ENSRNOG00000049633	54	63	43	28
ENSRNOG00000049641	576	525	366	226
ENSRNOG00000049649	793	1070	846	381
ENSRNOG00000049650	7	2	3	2
ENSRNOG00000049661	17	19	17	3
ENSRNOG00000049662	61	74	26	26
ENSRNOG00000049681	21	28	19	8
ENSRNOG00000049683	783	779	511	315
ENSRNOG00000049686	1461	1427	3587	2536
ENSRNOG00000049695	7	1	2	3
ENSRNOG00000049714	1064	985	627	410
ENSRNOG00000049724	61	78	305	117
ENSRNOG00000049743	285	289	159	125
ENSRNOG00000049755	2	4	5	5
ENSRNOG00000049758	48	41	38	35
ENSRNOG00000049766	18	19	25	9
ENSRNOG00000049768	542	507	392	191
ENSRNOG00000049771	2001	1892	1317	775
ENSRNOG00000049772	9	5	4	1
ENSRNOG00000049780	2640	3638	1985	1303
ENSRNOG00000049782	394	382	271	143
ENSRNOG00000049784	1586	1793	1014	724
ENSRNOG00000049785	845	848	494	326
ENSRNOG00000049819	1059	1109	684	487
ENSRNOG00000049826	4139	4767	9834	7647
ENSRNOG00000049828	416	348	325	128
ENSRNOG00000049829	5362	8318	6910	3346
ENSRNOG00000049849	201	156	160	91
ENSRNOG00000049853	5	8	4	0
ENSRNOG00000049856	83	120	56	27
ENSRNOG00000049862	22	43	32	11
ENSRNOG00000049873	48	34	32	17
ENSRNOG00000049876	9191	9689	5438	3639
ENSRNOG00000049882	0	3	0	4
ENSRNOG00000049900	2050	1658	1763	739
ENSRNOG00000049906	91	91	85	57
ENSRNOG00000049908	132	167	175	117
ENSRNOG00000049911	3	8	1	3
ENSRNOG00000049912	4679	5122	3318	2407
ENSRNOG00000049918	936	947	896	460
ENSRNOG00000049920	5275	5983	3071	2490
ENSRNOG00000049931	687	783	1632	1022
ENSRNOG00000049937	243	255	171	101
ENSRNOG00000049943	9	15	34	3
ENSRNOG00000049951	8	12	1	2
ENSRNOG00000049952	829	845	548	363
ENSRNOG00000049970	48	84	43	31
ENSRNOG00000049975	260	349	746	483
ENSRNOG00000049982	346	235	221	121
ENSRNOG00000049985	330	363	544	362
ENSRNOG00000049988	421	398	263	203
ENSRNOG00000049989	48	49	57	53
ENSRNOG00000049991	20	13	100	46
ENSRNOG00000049994	827	989	530	390
ENSRNOG00000050000	448	713	690	416
ENSRNOG00000050015	2	2	1	0
ENSRNOG00000050016	571	703	347	233
ENSRNOG00000050035	4	0	16	49
ENSRNOG00000050040	1079	1636	898	632
ENSRNOG00000050044	466	453	693	461
ENSRNOG00000050051	853	940	539	404
ENSRNOG00000050052	770	905	584	438
ENSRNOG00000050057	1795	1656	2208	1395
ENSRNOG00000050059	9	4	0	0
ENSRNOG00000050066	20	34	34	31
ENSRNOG00000050067	5	11	6	4
ENSRNOG00000050071	61	58	37	18
ENSRNOG00000050072	31	50	99	55
ENSRNOG00000050087	347	393	184	189
ENSRNOG00000050091	5	10	8	0
ENSRNOG00000050106	287	255	169	97
ENSRNOG00000050108	11	11	18	4
ENSRNOG00000050111	58	57	38	21
ENSRNOG00000050117	128	1	11	7
ENSRNOG00000050118	34	31	37	17
ENSRNOG00000050121	10	10	10	4
ENSRNOG00000050143	37	56	65	40
ENSRNOG00000050152	156	130	117	49
ENSRNOG00000050169	1769	1840	2818	2077
ENSRNOG00000050180	573	536	693	475
ENSRNOG00000050188	6	8	7	1
ENSRNOG00000050190	4297	4125	3480	1856
ENSRNOG00000050197	23750	22955	14704	10812
ENSRNOG00000050200	1149	1197	739	433
ENSRNOG00000050201	12	9	7	10
ENSRNOG00000050204	80	79	85	36
ENSRNOG00000050205	5796	5453	3053	1896
ENSRNOG00000050206	362	310	189	154
ENSRNOG00000050210	966	765	465	180
ENSRNOG00000050214	3206	2868	1456	999
ENSRNOG00000050220	21	30	28	24
ENSRNOG00000050224	193	157	95	84
ENSRNOG00000050231	596	736	448	303
ENSRNOG00000050232	175	159	142	87
ENSRNOG00000050233	124	109	323	232
ENSRNOG00000050243	1	6	4	0
ENSRNOG00000050251	22	28	9	26
ENSRNOG00000050258	489	522	436	257
ENSRNOG00000050265	87	62	74	114
ENSRNOG00000050277	428	522	324	211
ENSRNOG00000050289	1753	1641	937	567
ENSRNOG00000050298	154	182	107	86
ENSRNOG00000050305	5031	3543	2497	1424
ENSRNOG00000050315	6770	6359	4454	2662
ENSRNOG00000050317	1640	1588	927	676
ENSRNOG00000050321	293	318	174	108
ENSRNOG00000050323	2927	3346	1687	1250
ENSRNOG00000050325	414	582	373	244
ENSRNOG00000050337	5	2	5	0
ENSRNOG00000050343	388	373	263	112
ENSRNOG00000050347	15	29	29	23
ENSRNOG00000050348	1539	1270	923	496
ENSRNOG00000050360	4828	3320	2540	1337
ENSRNOG00000050381	605	634	318	207
ENSRNOG00000050401	564	689	321	207
ENSRNOG00000050404	12	16	6	5
ENSRNOG00000050408	2	3	4	2
ENSRNOG00000050410	2586	2939	1474	1035
ENSRNOG00000050413	5	7	2	2
ENSRNOG00000050419	5	3	1	4
ENSRNOG00000050420	8	1	1	0
ENSRNOG00000050424	6240	6583	3843	2356
ENSRNOG00000050425	385	309	236	142
ENSRNOG00000050430	355	371	248	148
ENSRNOG00000050437	1447	1504	707	545
ENSRNOG00000050441	33	28	11	18
ENSRNOG00000050445	884	616	757	321
ENSRNOG00000050453	13	15	14	7
ENSRNOG00000050473	3639	3939	2912	1796
ENSRNOG00000050476	3	1	1	6
ENSRNOG00000050478	286	356	393	134
ENSRNOG00000050483	330	299	241	130
ENSRNOG00000050485	86	61	494	163
ENSRNOG00000050489	2	4	4	1
ENSRNOG00000050500	539	552	505	248
ENSRNOG00000050509	4	4	2	1
ENSRNOG00000050510	2578	2793	1510	1203
ENSRNOG00000050519	10967	13051	5778	4317
ENSRNOG00000050521	110	163	92	50
ENSRNOG00000050534	48	64	40	37
ENSRNOG00000050539	499	364	1373	684
ENSRNOG00000050543	2740	2751	1278	945
ENSRNOG00000050547	1715	1579	1259	633
ENSRNOG00000050552	772	811	518	432
ENSRNOG00000050553	2	11	28	7
ENSRNOG00000050554	85	114	46	22
ENSRNOG00000050561	29	29	22	8
ENSRNOG00000050562	64	44	70	40
ENSRNOG00000050563	3617	4730	2237	1942
ENSRNOG00000050570	2648	2694	1641	1221
ENSRNOG00000050578	1345	1489	799	721
ENSRNOG00000050585	7059	7135	4492	2429
ENSRNOG00000050586	0	10	0	4
ENSRNOG00000050595	43	4	4	9
ENSRNOG00000050600	34	41	14	16
ENSRNOG00000050602	1	7	0	1
ENSRNOG00000050624	244	162	388	352
ENSRNOG00000050630	2	5	4	0
ENSRNOG00000050636	2189	2230	1235	737
ENSRNOG00000050645	42	57	151	104
ENSRNOG00000050646	698	722	581	300
ENSRNOG00000050649	1585	1574	1149	774
ENSRNOG00000050653	1	4	1	0
ENSRNOG00000050655	936	1020	789	479
ENSRNOG00000050657	146	225	96	55
ENSRNOG00000050669	52	26	58	44
ENSRNOG00000050670	17	25	10	7
ENSRNOG00000050675	9	5	2	2
ENSRNOG00000050687	2	2	0	1
ENSRNOG00000050697	1951	2062	1539	804
ENSRNOG00000050703	22	27	13	22
ENSRNOG00000050706	2	5	1	2
ENSRNOG00000050729	66	68	41	20
ENSRNOG00000050735	1086	1076	847	373
ENSRNOG00000050741	254	291	203	111
ENSRNOG00000050742	1116	956	733	412
ENSRNOG00000050748	2095	1828	1234	744
ENSRNOG00000050767	8	21	17	7
ENSRNOG00000050780	2110	1964	2354	1496
ENSRNOG00000050790	372	403	217	150
ENSRNOG00000050792	3	16	5	1
ENSRNOG00000050794	33	62	79	51
ENSRNOG00000050796	95	100	61	31
ENSRNOG00000050806	1234	1216	791	481
ENSRNOG00000050819	110	212	168	61
ENSRNOG00000050828	5876	5359	4520	2322
ENSRNOG00000050834	69	90	65	40
ENSRNOG00000050841	53	47	62	22
ENSRNOG00000050843	11313	9796	19138	13404
ENSRNOG00000050849	617	586	1254	670
ENSRNOG00000050857	28	20	53	9
ENSRNOG00000050859	9	11	6	2
ENSRNOG00000050860	41931	42493	140967	113339
ENSRNOG00000050869	252	301	214	119
ENSRNOG00000050889	22	36	48	18
ENSRNOG00000050898	53	62	72	57
ENSRNOG00000050932	365	505	271	240
ENSRNOG00000050933	5325	7052	4560	2522
ENSRNOG00000050944	7	9	11	5
ENSRNOG00000050946	133	124	116	72
ENSRNOG00000050949	855	786	478	335
ENSRNOG00000050960	388	434	201	192
ENSRNOG00000050964	46	50	35	14
ENSRNOG00000050968	11	10	13	2
ENSRNOG00000050979	12	2	2	1
ENSRNOG00000050981	25	39	17	10
ENSRNOG00000050997	219	273	172	105
ENSRNOG00000051006	93	112	119	72
ENSRNOG00000051023	6	0	3	1
ENSRNOG00000051056	17	29	15	11
ENSRNOG00000051061	2861	3015	1471	1004
ENSRNOG00000051069	163	200	95	63
ENSRNOG00000051078	7	12	14	14
ENSRNOG00000051120	3	2	4	4
ENSRNOG00000051150	3	3	0	0
ENSRNOG00000051151	2052	2414	2448	2085
ENSRNOG00000051152	20	40	17	17
ENSRNOG00000051158	23349	23350	43060	23438
ENSRNOG00000051169	17	10	3	5
ENSRNOG00000051170	3767	5152	2905	2369
ENSRNOG00000051196	1154	1369	722	545
ENSRNOG00000051204	582	807	471	342
ENSRNOG00000051232	9213	8707	5266	3330
ENSRNOG00000051235	6642	6346	4939	2943
ENSRNOG00000051256	293	440	260	144
ENSRNOG00000051291	14	8	8	4
ENSRNOG00000051372	1	4	1	0
ENSRNOG00000051377	82	110	67	36
ENSRNOG00000051382	336	389	236	142
ENSRNOG00000051383	3	14	5	4
ENSRNOG00000051408	3526	3621	2728	1864
ENSRNOG00000051420	255	266	164	146
ENSRNOG00000051440	110	107	51	30
ENSRNOG00000051442	48	64	184	77
ENSRNOG00000051450	398	486	541	463
ENSRNOG00000051458	4	6	3	0
ENSRNOG00000051470	51	67	26	15
ENSRNOG00000051480	2275	2693	1421	1010
ENSRNOG00000051482	34	50	37	15
ENSRNOG00000051483	166	208	204	93
ENSRNOG00000051487	25	29	24	15
